Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"36081062000","14000US36081062000","Census Tract 620, Queens County, New York","Census Tract 620, Queens County, New York","ny","140","00","ACSSF","0006942",,,,,"36","081",,,,"062000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106500
"36081062100","14000US36081062100","Census Tract 621, Queens County, New York","Census Tract 621, Queens County, New York","ny","140","00","ACSSF","0006943",,,,,"36","081",,,,"062100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59259
"36081062200","14000US36081062200","Census Tract 622, Queens County, New York","Census Tract 622, Queens County, New York","ny","140","00","ACSSF","0006944",,,,,"36","081",,,,"062200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82050
"36081062300","14000US36081062300","Census Tract 623, Queens County, New York","Census Tract 623, Queens County, New York","ny","140","00","ACSSF","0006945",,,,,"36","081",,,,"062300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79813
"36081062400","14000US36081062400","Census Tract 624, Queens County, New York","Census Tract 624, Queens County, New York","ny","140","00","ACSSF","0006946",,,,,"36","081",,,,"062400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36081062500","14000US36081062500","Census Tract 625, Queens County, New York","Census Tract 625, Queens County, New York","ny","140","00","ACSSF","0006947",,,,,"36","081",,,,"062500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76250
"36081062600","14000US36081062600","Census Tract 626, Queens County, New York","Census Tract 626, Queens County, New York","ny","140","00","ACSSF","0006948",,,,,"36","081",,,,"062600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80441
"36081062700","14000US36081062700","Census Tract 627, Queens County, New York","Census Tract 627, Queens County, New York","ny","140","00","ACSSF","0006949",,,,,"36","081",,,,"062700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69293
"36081062900","14000US36081062900","Census Tract 629, Queens County, New York","Census Tract 629, Queens County, New York","ny","140","00","ACSSF","0006950",,,,,"36","081",,,,"062900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72926
"36081063000","14000US36081063000","Census Tract 630, Queens County, New York","Census Tract 630, Queens County, New York","ny","140","00","ACSSF","0006951",,,,,"36","081",,,,"063000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83700
"36081063200","14000US36081063200","Census Tract 632, Queens County, New York","Census Tract 632, Queens County, New York","ny","140","00","ACSSF","0006952",,,,,"36","081",,,,"063200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100550
"36081063301","14000US36081063301","Census Tract 633.01, Queens County, New York","Census Tract 633.01, Queens County, New York","ny","140","00","ACSSF","0006953",,,,,"36","081",,,,"063301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79583
"36081063302","14000US36081063302","Census Tract 633.02, Queens County, New York","Census Tract 633.02, Queens County, New York","ny","140","00","ACSSF","0006954",,,,,"36","081",,,,"063302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63380
"36081063500","14000US36081063500","Census Tract 635, Queens County, New York","Census Tract 635, Queens County, New York","ny","140","00","ACSSF","0006955",,,,,"36","081",,,,"063500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54865
"36081063700","14000US36081063700","Census Tract 637, Queens County, New York","Census Tract 637, Queens County, New York","ny","140","00","ACSSF","0006956",,,,,"36","081",,,,"063700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000
"36081063800","14000US36081063800","Census Tract 638, Queens County, New York","Census Tract 638, Queens County, New York","ny","140","00","ACSSF","0006957",,,,,"36","081",,,,"063800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110129
"36081063900","14000US36081063900","Census Tract 639, Queens County, New York","Census Tract 639, Queens County, New York","ny","140","00","ACSSF","0006958",,,,,"36","081",,,,"063900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64526
"36081064101","14000US36081064101","Census Tract 641.01, Queens County, New York","Census Tract 641.01, Queens County, New York","ny","140","00","ACSSF","0006959",,,,,"36","081",,,,"064101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64375
"36081064102","14000US36081064102","Census Tract 641.02, Queens County, New York","Census Tract 641.02, Queens County, New York","ny","140","00","ACSSF","0006960",,,,,"36","081",,,,"064102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36081064500","14000US36081064500","Census Tract 645, Queens County, New York","Census Tract 645, Queens County, New York","ny","140","00","ACSSF","0006961",,,,,"36","081",,,,"064500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68571
"36081064600","14000US36081064600","Census Tract 646, Queens County, New York","Census Tract 646, Queens County, New York","ny","140","00","ACSSF","0006962",,,,,"36","081",,,,"064600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000
"36081065000","14000US36081065000","Census Tract 650, Queens County, New York","Census Tract 650, Queens County, New York","ny","140","00","ACSSF","0006963",,,,,"36","081",,,,"065000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87417
"36081065400","14000US36081065400","Census Tract 654, Queens County, New York","Census Tract 654, Queens County, New York","ny","140","00","ACSSF","0006964",,,,,"36","081",,,,"065400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91146
"36081065501","14000US36081065501","Census Tract 655.01, Queens County, New York","Census Tract 655.01, Queens County, New York","ny","140","00","ACSSF","0006965",,,,,"36","081",,,,"065501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36081065600","14000US36081065600","Census Tract 656, Queens County, New York","Census Tract 656, Queens County, New York","ny","140","00","ACSSF","0006966",,,,,"36","081",,,,"065600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78314
"36081065702","14000US36081065702","Census Tract 657.02, Queens County, New York","Census Tract 657.02, Queens County, New York","ny","140","00","ACSSF","0006967",,,,,"36","081",,,,"065702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60750
"36081065703","14000US36081065703","Census Tract 657.03, Queens County, New York","Census Tract 657.03, Queens County, New York","ny","140","00","ACSSF","0006968",,,,,"36","081",,,,"065703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80774
"36081065900","14000US36081065900","Census Tract 659, Queens County, New York","Census Tract 659, Queens County, New York","ny","140","00","ACSSF","0006969",,,,,"36","081",,,,"065900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85714
"36081066000","14000US36081066000","Census Tract 660, Queens County, New York","Census Tract 660, Queens County, New York","ny","140","00","ACSSF","0006970",,,,,"36","081",,,,"066000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96150
"36081066100","14000US36081066100","Census Tract 661, Queens County, New York","Census Tract 661, Queens County, New York","ny","140","00","ACSSF","0006971",,,,,"36","081",,,,"066100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82375
"36081066300","14000US36081066300","Census Tract 663, Queens County, New York","Census Tract 663, Queens County, New York","ny","140","00","ACSSF","0006972",,,,,"36","081",,,,"066300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101413
"36081066400","14000US36081066400","Census Tract 664, Queens County, New York","Census Tract 664, Queens County, New York","ny","140","00","ACSSF","0006973",,,,,"36","081",,,,"066400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79838
"36081066501","14000US36081066501","Census Tract 665.01, Queens County, New York","Census Tract 665.01, Queens County, New York","ny","140","00","ACSSF","0006974",,,,,"36","081",,,,"066501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97750
"36081066701","14000US36081066701","Census Tract 667.01, Queens County, New York","Census Tract 667.01, Queens County, New York","ny","140","00","ACSSF","0006975",,,,,"36","081",,,,"066701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55239
"36081066900","14000US36081066900","Census Tract 669, Queens County, New York","Census Tract 669, Queens County, New York","ny","140","00","ACSSF","0006976",,,,,"36","081",,,,"066900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75664
"36081067100","14000US36081067100","Census Tract 671, Queens County, New York","Census Tract 671, Queens County, New York","ny","140","00","ACSSF","0006977",,,,,"36","081",,,,"067100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100909
"36081067700","14000US36081067700","Census Tract 677, Queens County, New York","Census Tract 677, Queens County, New York","ny","140","00","ACSSF","0006978",,,,,"36","081",,,,"067700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92750
"36081067900","14000US36081067900","Census Tract 679, Queens County, New York","Census Tract 679, Queens County, New York","ny","140","00","ACSSF","0006979",,,,,"36","081",,,,"067900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48977
"36081068000","14000US36081068000","Census Tract 680, Queens County, New York","Census Tract 680, Queens County, New York","ny","140","00","ACSSF","0006980",,,,,"36","081",,,,"068000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000
"36081068200","14000US36081068200","Census Tract 682, Queens County, New York","Census Tract 682, Queens County, New York","ny","140","00","ACSSF","0006981",,,,,"36","081",,,,"068200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87750
"36081068300","14000US36081068300","Census Tract 683, Queens County, New York","Census Tract 683, Queens County, New York","ny","140","00","ACSSF","0006982",,,,,"36","081",,,,"068300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52005
"36081068700","14000US36081068700","Census Tract 687, Queens County, New York","Census Tract 687, Queens County, New York","ny","140","00","ACSSF","0006983",,,,,"36","081",,,,"068700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60291
"36081069000","14000US36081069000","Census Tract 690, Queens County, New York","Census Tract 690, Queens County, New York","ny","140","00","ACSSF","0006984",,,,,"36","081",,,,"069000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76528
"36081069300","14000US36081069300","Census Tract 693, Queens County, New York","Census Tract 693, Queens County, New York","ny","140","00","ACSSF","0006985",,,,,"36","081",,,,"069300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47951
"36081069400","14000US36081069400","Census Tract 694, Queens County, New York","Census Tract 694, Queens County, New York","ny","140","00","ACSSF","0006986",,,,,"36","081",,,,"069400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80398
"36081069500","14000US36081069500","Census Tract 695, Queens County, New York","Census Tract 695, Queens County, New York","ny","140","00","ACSSF","0006987",,,,,"36","081",,,,"069500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57225
"36081069701","14000US36081069701","Census Tract 697.01, Queens County, New York","Census Tract 697.01, Queens County, New York","ny","140","00","ACSSF","0006988",,,,,"36","081",,,,"069701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64861
"36081069702","14000US36081069702","Census Tract 697.02, Queens County, New York","Census Tract 697.02, Queens County, New York","ny","140","00","ACSSF","0006989",,,,,"36","081",,,,"069702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68819
"36081070300","14000US36081070300","Census Tract 703, Queens County, New York","Census Tract 703, Queens County, New York","ny","140","00","ACSSF","0006990",,,,,"36","081",,,,"070300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61797
"36081070700","14000US36081070700","Census Tract 707, Queens County, New York","Census Tract 707, Queens County, New York","ny","140","00","ACSSF","0006991",,,,,"36","081",,,,"070700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87404
"36081070900","14000US36081070900","Census Tract 709, Queens County, New York","Census Tract 709, Queens County, New York","ny","140","00","ACSSF","0006992",,,,,"36","081",,,,"070900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000
"36081071100","14000US36081071100","Census Tract 711, Queens County, New York","Census Tract 711, Queens County, New York","ny","140","00","ACSSF","0006993",,,,,"36","081",,,,"071100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74573
"36081071303","14000US36081071303","Census Tract 713.03, Queens County, New York","Census Tract 713.03, Queens County, New York","ny","140","00","ACSSF","0006994",,,,,"36","081",,,,"071303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84195
"36081071304","14000US36081071304","Census Tract 713.04, Queens County, New York","Census Tract 713.04, Queens County, New York","ny","140","00","ACSSF","0006995",,,,,"36","081",,,,"071304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48032
"36081071305","14000US36081071305","Census Tract 713.05, Queens County, New York","Census Tract 713.05, Queens County, New York","ny","140","00","ACSSF","0006996",,,,,"36","081",,,,"071305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75082
"36081071306","14000US36081071306","Census Tract 713.06, Queens County, New York","Census Tract 713.06, Queens County, New York","ny","140","00","ACSSF","0006997",,,,,"36","081",,,,"071306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77500
"36081071600","14000US36081071600","Census Tract 716, Queens County, New York","Census Tract 716, Queens County, New York","ny","140","00","ACSSF","0006998",,,,,"36","081",,,,"071600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36081071701","14000US36081071701","Census Tract 717.01, Queens County, New York","Census Tract 717.01, Queens County, New York","ny","140","00","ACSSF","0006999",,,,,"36","081",,,,"071701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66715
"36081071702","14000US36081071702","Census Tract 717.02, Queens County, New York","Census Tract 717.02, Queens County, New York","ny","140","00","ACSSF","0007000",,,,,"36","081",,,,"071702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44692
"36081071900","14000US36081071900","Census Tract 719, Queens County, New York","Census Tract 719, Queens County, New York","ny","140","00","ACSSF","0007001",,,,,"36","081",,,,"071900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39474
"36081072100","14000US36081072100","Census Tract 721, Queens County, New York","Census Tract 721, Queens County, New York","ny","140","00","ACSSF","0007002",,,,,"36","081",,,,"072100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50744
"36081072300","14000US36081072300","Census Tract 723, Queens County, New York","Census Tract 723, Queens County, New York","ny","140","00","ACSSF","0007003",,,,,"36","081",,,,"072300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500
"36081072900","14000US36081072900","Census Tract 729, Queens County, New York","Census Tract 729, Queens County, New York","ny","140","00","ACSSF","0007004",,,,,"36","081",,,,"072900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71563
"36081073100","14000US36081073100","Census Tract 731, Queens County, New York","Census Tract 731, Queens County, New York","ny","140","00","ACSSF","0007005",,,,,"36","081",,,,"073100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116397
"36081073700","14000US36081073700","Census Tract 737, Queens County, New York","Census Tract 737, Queens County, New York","ny","140","00","ACSSF","0007006",,,,,"36","081",,,,"073700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65650
"36081073900","14000US36081073900","Census Tract 739, Queens County, New York","Census Tract 739, Queens County, New York","ny","140","00","ACSSF","0007007",,,,,"36","081",,,,"073900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84159
"36081074100","14000US36081074100","Census Tract 741, Queens County, New York","Census Tract 741, Queens County, New York","ny","140","00","ACSSF","0007008",,,,,"36","081",,,,"074100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71375
"36081074300","14000US36081074300","Census Tract 743, Queens County, New York","Census Tract 743, Queens County, New York","ny","140","00","ACSSF","0007009",,,,,"36","081",,,,"074300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58718
"36081074500","14000US36081074500","Census Tract 745, Queens County, New York","Census Tract 745, Queens County, New York","ny","140","00","ACSSF","0007010",,,,,"36","081",,,,"074500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45708
"36081074700","14000US36081074700","Census Tract 747, Queens County, New York","Census Tract 747, Queens County, New York","ny","140","00","ACSSF","0007011",,,,,"36","081",,,,"074700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65833
"36081074900","14000US36081074900","Census Tract 749, Queens County, New York","Census Tract 749, Queens County, New York","ny","140","00","ACSSF","0007012",,,,,"36","081",,,,"074900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161750
"36081075701","14000US36081075701","Census Tract 757.01, Queens County, New York","Census Tract 757.01, Queens County, New York","ny","140","00","ACSSF","0007013",,,,,"36","081",,,,"075701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82292
"36081075702","14000US36081075702","Census Tract 757.02, Queens County, New York","Census Tract 757.02, Queens County, New York","ny","140","00","ACSSF","0007014",,,,,"36","081",,,,"075702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93484
"36081076901","14000US36081076901","Census Tract 769.01, Queens County, New York","Census Tract 769.01, Queens County, New York","ny","140","00","ACSSF","0007015",,,,,"36","081",,,,"076901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81985
"36081076902","14000US36081076902","Census Tract 769.02, Queens County, New York","Census Tract 769.02, Queens County, New York","ny","140","00","ACSSF","0007016",,,,,"36","081",,,,"076902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78550
"36081077300","14000US36081077300","Census Tract 773, Queens County, New York","Census Tract 773, Queens County, New York","ny","140","00","ACSSF","0007017",,,,,"36","081",,,,"077300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71585
"36081077500","14000US36081077500","Census Tract 775, Queens County, New York","Census Tract 775, Queens County, New York","ny","140","00","ACSSF","0007018",,,,,"36","081",,,,"077500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71746
"36081077902","14000US36081077902","Census Tract 779.02, Queens County, New York","Census Tract 779.02, Queens County, New York","ny","140","00","ACSSF","0007019",,,,,"36","081",,,,"077902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87450
"36081077903","14000US36081077903","Census Tract 779.03, Queens County, New York","Census Tract 779.03, Queens County, New York","ny","140","00","ACSSF","0007020",,,,,"36","081",,,,"077903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76659
"36081077904","14000US36081077904","Census Tract 779.04, Queens County, New York","Census Tract 779.04, Queens County, New York","ny","140","00","ACSSF","0007021",,,,,"36","081",,,,"077904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087
"36081077905","14000US36081077905","Census Tract 779.05, Queens County, New York","Census Tract 779.05, Queens County, New York","ny","140","00","ACSSF","0007022",,,,,"36","081",,,,"077905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73750
"36081077906","14000US36081077906","Census Tract 779.06, Queens County, New York","Census Tract 779.06, Queens County, New York","ny","140","00","ACSSF","0007023",,,,,"36","081",,,,"077906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62091
"36081077907","14000US36081077907","Census Tract 779.07, Queens County, New York","Census Tract 779.07, Queens County, New York","ny","140","00","ACSSF","0007024",,,,,"36","081",,,,"077907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45721
"36081077908","14000US36081077908","Census Tract 779.08, Queens County, New York","Census Tract 779.08, Queens County, New York","ny","140","00","ACSSF","0007025",,,,,"36","081",,,,"077908",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48857
"36081078800","14000US36081078800","Census Tract 788, Queens County, New York","Census Tract 788, Queens County, New York","ny","140","00","ACSSF","0007026",,,,,"36","081",,,,"078800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76250
"36081079000","14000US36081079000","Census Tract 790, Queens County, New York","Census Tract 790, Queens County, New York","ny","140","00","ACSSF","0007027",,,,,"36","081",,,,"079000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56979
"36081079200","14000US36081079200","Census Tract 792, Queens County, New York","Census Tract 792, Queens County, New York","ny","140","00","ACSSF","0007028",,,,,"36","081",,,,"079200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82586
"36081079300","14000US36081079300","Census Tract 793, Queens County, New York","Census Tract 793, Queens County, New York","ny","140","00","ACSSF","0007029",,,,,"36","081",,,,"079300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36081079701","14000US36081079701","Census Tract 797.01, Queens County, New York","Census Tract 797.01, Queens County, New York","ny","140","00","ACSSF","0007030",,,,,"36","081",,,,"079701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32091
"36081079702","14000US36081079702","Census Tract 797.02, Queens County, New York","Census Tract 797.02, Queens County, New York","ny","140","00","ACSSF","0007031",,,,,"36","081",,,,"079702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38640
"36081079900","14000US36081079900","Census Tract 799, Queens County, New York","Census Tract 799, Queens County, New York","ny","140","00","ACSSF","0007032",,,,,"36","081",,,,"079900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48603
"36081080301","14000US36081080301","Census Tract 803.01, Queens County, New York","Census Tract 803.01, Queens County, New York","ny","140","00","ACSSF","0007033",,,,,"36","081",,,,"080301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53938
"36081080302","14000US36081080302","Census Tract 803.02, Queens County, New York","Census Tract 803.02, Queens County, New York","ny","140","00","ACSSF","0007034",,,,,"36","081",,,,"080302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59609
"36081080900","14000US36081080900","Census Tract 809, Queens County, New York","Census Tract 809, Queens County, New York","ny","140","00","ACSSF","0007035",,,,,"36","081",,,,"080900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68386
"36081081400","14000US36081081400","Census Tract 814, Queens County, New York","Census Tract 814, Queens County, New York","ny","140","00","ACSSF","0007036",,,,,"36","081",,,,"081400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68333
"36081081800","14000US36081081800","Census Tract 818, Queens County, New York","Census Tract 818, Queens County, New York","ny","140","00","ACSSF","0007037",,,,,"36","081",,,,"081800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68148
"36081083700","14000US36081083700","Census Tract 837, Queens County, New York","Census Tract 837, Queens County, New York","ny","140","00","ACSSF","0007038",,,,,"36","081",,,,"083700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52708
"36081083800","14000US36081083800","Census Tract 838, Queens County, New York","Census Tract 838, Queens County, New York","ny","140","00","ACSSF","0007039",,,,,"36","081",,,,"083800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77348
"36081084000","14000US36081084000","Census Tract 840, Queens County, New York","Census Tract 840, Queens County, New York","ny","140","00","ACSSF","0007040",,,,,"36","081",,,,"084000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58707
"36081084500","14000US36081084500","Census Tract 845, Queens County, New York","Census Tract 845, Queens County, New York","ny","140","00","ACSSF","0007041",,,,,"36","081",,,,"084500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26926
"36081084601","14000US36081084601","Census Tract 846.01, Queens County, New York","Census Tract 846.01, Queens County, New York","ny","140","00","ACSSF","0007042",,,,,"36","081",,,,"084601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80694
"36081084602","14000US36081084602","Census Tract 846.02, Queens County, New York","Census Tract 846.02, Queens County, New York","ny","140","00","ACSSF","0007043",,,,,"36","081",,,,"084602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74028
"36081084900","14000US36081084900","Census Tract 849, Queens County, New York","Census Tract 849, Queens County, New York","ny","140","00","ACSSF","0007044",,,,,"36","081",,,,"084900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26341
"36081085300","14000US36081085300","Census Tract 853, Queens County, New York","Census Tract 853, Queens County, New York","ny","140","00","ACSSF","0007045",,,,,"36","081",,,,"085300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38885
"36081085500","14000US36081085500","Census Tract 855, Queens County, New York","Census Tract 855, Queens County, New York","ny","140","00","ACSSF","0007046",,,,,"36","081",,,,"085500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36275
"36081085700","14000US36081085700","Census Tract 857, Queens County, New York","Census Tract 857, Queens County, New York","ny","140","00","ACSSF","0007047",,,,,"36","081",,,,"085700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37692
"36081085900","14000US36081085900","Census Tract 859, Queens County, New York","Census Tract 859, Queens County, New York","ny","140","00","ACSSF","0007048",,,,,"36","081",,,,"085900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535
"36081086100","14000US36081086100","Census Tract 861, Queens County, New York","Census Tract 861, Queens County, New York","ny","140","00","ACSSF","0007049",,,,,"36","081",,,,"086100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39677
"36081086300","14000US36081086300","Census Tract 863, Queens County, New York","Census Tract 863, Queens County, New York","ny","140","00","ACSSF","0007050",,,,,"36","081",,,,"086300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39955
"36081086400","14000US36081086400","Census Tract 864, Queens County, New York","Census Tract 864, Queens County, New York","ny","140","00","ACSSF","0007051",,,,,"36","081",,,,"086400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62039
"36081086500","14000US36081086500","Census Tract 865, Queens County, New York","Census Tract 865, Queens County, New York","ny","140","00","ACSSF","0007052",,,,,"36","081",,,,"086500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29810
"36081086900","14000US36081086900","Census Tract 869, Queens County, New York","Census Tract 869, Queens County, New York","ny","140","00","ACSSF","0007053",,,,,"36","081",,,,"086900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27891
"36081087100","14000US36081087100","Census Tract 871, Queens County, New York","Census Tract 871, Queens County, New York","ny","140","00","ACSSF","0007054",,,,,"36","081",,,,"087100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41612
